timestamp,threshold,hits_0-5min,hits_5-10min,hits_10-15min,hits_15-30min,hits_30-60min,hits_60+min,pct_0-5min,pct_5-10min,pct_10-15min,pct_15-30min,pct_30-60min,pct_60+min
2026-01-04T10:09:30.936Z,0.99,118,127,120,1,0,0,32.24,34.70,32.79,0.27,0.00,0.00
2026-01-04T10:09:30.936Z,0.995,119,127,120,1,0,0,32.43,34.60,32.70,0.27,0.00,0.00
2026-01-04T10:10:30.936Z,0.9,0,2,0,0,0,0,0.00,100.00,0.00,0.00,0.00,0.00
2026-01-04T10:10:30.936Z,0.95,11,4,3,0,0,0,61.11,22.22,16.67,0.00,0.00,0.00
2026-01-04T10:10:30.936Z,0.98,61,57,40,0,0,0,38.61,36.08,25.32,0.00,0.00,0.00
2026-01-04T10:10:30.936Z,0.985,61,57,40,0,0,0,38.61,36.08,25.32,0.00,0.00,0.00
2026-01-04T10:10:30.936Z,0.99,118,129,120,1,0,0,32.07,35.05,32.61,0.27,0.00,0.00
2026-01-04T10:10:30.936Z,0.995,119,129,120,1,0,0,32.25,34.96,32.52,0.27,0.00,0.00
2026-01-04T10:11:30.937Z,0.9,0,2,0,0,0,0,0.00,100.00,0.00,0.00,0.00,0.00
2026-01-04T10:11:30.937Z,0.95,11,4,3,0,0,0,61.11,22.22,16.67,0.00,0.00,0.00
2026-01-04T10:11:30.937Z,0.98,61,57,40,0,0,0,38.61,36.08,25.32,0.00,0.00,0.00
2026-01-04T10:11:30.937Z,0.985,61,57,40,0,0,0,38.61,36.08,25.32,0.00,0.00,0.00
2026-01-04T10:11:30.937Z,0.99,120,129,120,1,0,0,32.43,34.86,32.43,0.27,0.00,0.00
2026-01-04T10:11:30.937Z,0.995,121,129,120,1,0,0,32.61,34.77,32.35,0.27,0.00,0.00
2026-01-04T10:12:30.937Z,0.9,0,2,0,0,0,0,0.00,100.00,0.00,0.00,0.00,0.00
2026-01-04T10:12:30.937Z,0.95,11,4,3,0,0,0,61.11,22.22,16.67,0.00,0.00,0.00
2026-01-04T10:12:30.937Z,0.98,61,57,40,0,0,0,38.61,36.08,25.32,0.00,0.00,0.00
2026-01-04T10:12:30.937Z,0.985,61,57,40,0,0,0,38.61,36.08,25.32,0.00,0.00,0.00
2026-01-04T10:12:30.937Z,0.99,120,129,120,1,0,0,32.43,34.86,32.43,0.27,0.00,0.00
2026-01-04T10:12:30.937Z,0.995,121,129,120,1,0,0,32.61,34.77,32.35,0.27,0.00,0.00
2026-01-04T10:13:30.937Z,0.9,0,2,0,0,0,0,0.00,100.00,0.00,0.00,0.00,0.00
2026-01-04T10:13:30.937Z,0.95,11,4,3,0,0,0,61.11,22.22,16.67,0.00,0.00,0.00
2026-01-04T10:13:30.937Z,0.98,61,57,40,0,0,0,38.61,36.08,25.32,0.00,0.00,0.00
2026-01-04T10:13:30.937Z,0.985,61,57,40,0,0,0,38.61,36.08,25.32,0.00,0.00,0.00
2026-01-04T10:13:30.937Z,0.99,120,129,120,1,0,0,32.43,34.86,32.43,0.27,0.00,0.00
2026-01-04T10:13:30.937Z,0.995,121,129,120,1,0,0,32.61,34.77,32.35,0.27,0.00,0.00
2026-01-04T10:14:30.938Z,0.9,0,2,0,0,0,0,0.00,100.00,0.00,0.00,0.00,0.00
2026-01-04T10:14:30.938Z,0.95,11,4,3,0,0,0,61.11,22.22,16.67,0.00,0.00,0.00
2026-01-04T10:14:30.938Z,0.98,61,57,40,0,0,0,38.61,36.08,25.32,0.00,0.00,0.00
2026-01-04T10:14:30.938Z,0.985,61,57,40,0,0,0,38.61,36.08,25.32,0.00,0.00,0.00
2026-01-04T10:14:30.938Z,0.99,120,129,120,1,0,0,32.43,34.86,32.43,0.27,0.00,0.00
2026-01-04T10:14:30.938Z,0.995,121,129,120,1,0,0,32.61,34.77,32.35,0.27,0.00,0.00
2026-01-04T10:15:30.938Z,0.9,0,2,0,0,0,0,0.00,100.00,0.00,0.00,0.00,0.00
2026-01-04T10:15:30.938Z,0.95,11,4,3,0,0,0,61.11,22.22,16.67,0.00,0.00,0.00
2026-01-04T10:15:30.938Z,0.98,61,57,40,0,0,0,38.61,36.08,25.32,0.00,0.00,0.00
2026-01-04T10:15:30.938Z,0.985,61,57,40,0,0,0,38.61,36.08,25.32,0.00,0.00,0.00
2026-01-04T10:15:30.938Z,0.99,120,129,120,1,0,0,32.43,34.86,32.43,0.27,0.00,0.00
2026-01-04T10:15:30.938Z,0.995,121,129,120,1,0,0,32.61,34.77,32.35,0.27,0.00,0.00
2026-01-04T10:16:30.937Z,0.9,0,2,1,0,0,0,0.00,66.67,33.33,0.00,0.00,0.00
2026-01-04T10:16:30.937Z,0.95,11,4,6,0,0,0,52.38,19.05,28.57,0.00,0.00,0.00
2026-01-04T10:16:30.937Z,0.98,61,57,53,0,0,0,35.67,33.33,30.99,0.00,0.00,0.00
2026-01-04T10:16:30.937Z,0.985,61,57,53,0,0,0,35.67,33.33,30.99,0.00,0.00,0.00
2026-01-04T10:16:30.937Z,0.99,120,129,140,1,0,0,30.77,33.08,35.90,0.26,0.00,0.00
2026-01-04T10:16:30.937Z,0.995,121,129,140,1,0,0,30.95,32.99,35.81,0.26,0.00,0.00
2026-01-04T10:17:30.938Z,0.9,0,2,1,0,0,0,0.00,66.67,33.33,0.00,0.00,0.00
2026-01-04T10:17:30.938Z,0.95,11,4,6,0,0,0,52.38,19.05,28.57,0.00,0.00,0.00
2026-01-04T10:17:30.938Z,0.98,61,57,55,0,0,0,35.26,32.95,31.79,0.00,0.00,0.00
2026-01-04T10:17:30.938Z,0.985,61,57,55,0,0,0,35.26,32.95,31.79,0.00,0.00,0.00
2026-01-04T10:17:30.938Z,0.99,120,129,147,1,0,0,30.23,32.49,37.03,0.25,0.00,0.00
2026-01-04T10:17:30.938Z,0.995,121,129,147,1,0,0,30.40,32.41,36.93,0.25,0.00,0.00
2026-01-04T10:18:30.938Z,0.9,0,2,1,0,0,0,0.00,66.67,33.33,0.00,0.00,0.00
2026-01-04T10:18:30.938Z,0.95,11,4,10,0,0,0,44.00,16.00,40.00,0.00,0.00,0.00
2026-01-04T10:18:30.938Z,0.98,61,57,59,0,0,0,34.46,32.20,33.33,0.00,0.00,0.00
2026-01-04T10:18:30.938Z,0.985,61,57,59,0,0,0,34.46,32.20,33.33,0.00,0.00,0.00
2026-01-04T10:18:30.938Z,0.99,120,129,154,1,0,0,29.70,31.93,38.12,0.25,0.00,0.00
2026-01-04T10:18:30.938Z,0.995,121,129,154,1,0,0,29.88,31.85,38.02,0.25,0.00,0.00
2026-01-04T10:19:30.938Z,0.9,0,2,1,0,0,0,0.00,66.67,33.33,0.00,0.00,0.00
2026-01-04T10:19:30.938Z,0.95,11,4,10,0,0,0,44.00,16.00,40.00,0.00,0.00,0.00
2026-01-04T10:19:30.938Z,0.98,61,57,60,0,0,0,34.27,32.02,33.71,0.00,0.00,0.00
2026-01-04T10:19:30.938Z,0.985,61,57,60,0,0,0,34.27,32.02,33.71,0.00,0.00,0.00
2026-01-04T10:19:30.938Z,0.99,120,129,155,1,0,0,29.63,31.85,38.27,0.25,0.00,0.00
2026-01-04T10:19:30.938Z,0.995,121,129,155,1,0,0,29.80,31.77,38.18,0.25,0.00,0.00
2026-01-04T10:20:30.938Z,0.9,0,2,1,0,0,0,0.00,66.67,33.33,0.00,0.00,0.00
2026-01-04T10:20:30.938Z,0.95,11,5,10,0,0,0,42.31,19.23,38.46,0.00,0.00,0.00
2026-01-04T10:20:30.938Z,0.98,61,59,60,0,0,0,33.89,32.78,33.33,0.00,0.00,0.00
2026-01-04T10:20:30.938Z,0.985,61,59,60,0,0,0,33.89,32.78,33.33,0.00,0.00,0.00
2026-01-04T10:20:30.938Z,0.99,120,132,158,1,0,0,29.20,32.12,38.44,0.24,0.00,0.00
2026-01-04T10:20:30.938Z,0.995,121,132,158,1,0,0,29.37,32.04,38.35,0.24,0.00,0.00
2026-01-04T10:21:30.939Z,0.9,0,2,1,0,0,0,0.00,66.67,33.33,0.00,0.00,0.00
2026-01-04T10:21:30.939Z,0.95,11,5,10,0,0,0,42.31,19.23,38.46,0.00,0.00,0.00
2026-01-04T10:21:30.939Z,0.98,61,59,60,0,0,0,33.89,32.78,33.33,0.00,0.00,0.00
2026-01-04T10:21:30.939Z,0.985,61,59,60,0,0,0,33.89,32.78,33.33,0.00,0.00,0.00
2026-01-04T10:21:30.939Z,0.99,120,135,158,1,0,0,28.99,32.61,38.16,0.24,0.00,0.00
2026-01-04T10:21:30.939Z,0.995,121,135,158,1,0,0,29.16,32.53,38.07,0.24,0.00,0.00
2026-01-04T10:22:30.940Z,0.9,0,2,1,0,0,0,0.00,66.67,33.33,0.00,0.00,0.00
2026-01-04T10:22:30.940Z,0.95,11,6,10,0,0,0,40.74,22.22,37.04,0.00,0.00,0.00
2026-01-04T10:22:30.940Z,0.98,61,61,60,0,0,0,33.52,33.52,32.97,0.00,0.00,0.00
2026-01-04T10:22:30.940Z,0.985,61,61,60,0,0,0,33.52,33.52,32.97,0.00,0.00,0.00
2026-01-04T10:22:30.940Z,0.99,120,138,158,1,0,0,28.78,33.09,37.89,0.24,0.00,0.00
2026-01-04T10:22:30.940Z,0.995,121,138,158,1,0,0,28.95,33.01,37.80,0.24,0.00,0.00
2026-01-04T10:23:30.940Z,0.9,0,2,1,0,0,0,0.00,66.67,33.33,0.00,0.00,0.00
2026-01-04T10:23:30.940Z,0.95,11,6,10,0,0,0,40.74,22.22,37.04,0.00,0.00,0.00
2026-01-04T10:23:30.940Z,0.98,61,61,60,0,0,0,33.52,33.52,32.97,0.00,0.00,0.00
2026-01-04T10:23:30.940Z,0.985,61,61,60,0,0,0,33.52,33.52,32.97,0.00,0.00,0.00
2026-01-04T10:23:30.940Z,0.99,120,141,158,1,0,0,28.57,33.57,37.62,0.24,0.00,0.00
2026-01-04T10:23:30.940Z,0.995,121,141,158,1,0,0,28.74,33.49,37.53,0.24,0.00,0.00
2026-01-04T10:24:30.941Z,0.9,0,2,1,0,0,0,0.00,66.67,33.33,0.00,0.00,0.00
2026-01-04T10:24:30.941Z,0.95,11,6,10,0,0,0,40.74,22.22,37.04,0.00,0.00,0.00
2026-01-04T10:24:30.941Z,0.98,61,61,60,0,0,0,33.52,33.52,32.97,0.00,0.00,0.00
2026-01-04T10:24:30.941Z,0.985,61,61,60,0,0,0,33.52,33.52,32.97,0.00,0.00,0.00
2026-01-04T10:24:30.941Z,0.99,120,141,158,1,0,0,28.57,33.57,37.62,0.24,0.00,0.00
2026-01-04T10:24:30.941Z,0.995,121,141,158,1,0,0,28.74,33.49,37.53,0.24,0.00,0.00
2026-01-04T10:25:30.941Z,0.9,0,2,1,0,0,0,0.00,66.67,33.33,0.00,0.00,0.00
2026-01-04T10:25:30.941Z,0.95,11,6,10,0,0,0,40.74,22.22,37.04,0.00,0.00,0.00
2026-01-04T10:25:30.941Z,0.98,62,61,60,0,0,0,33.88,33.33,32.79,0.00,0.00,0.00
2026-01-04T10:25:30.941Z,0.985,62,61,60,0,0,0,33.88,33.33,32.79,0.00,0.00,0.00
2026-01-04T10:25:30.941Z,0.99,124,141,158,1,0,0,29.25,33.25,37.26,0.24,0.00,0.00
2026-01-04T10:25:30.941Z,0.995,125,141,158,1,0,0,29.41,33.18,37.18,0.24,0.00,0.00
2026-01-04T10:26:30.942Z,0.9,0,2,1,0,0,0,0.00,66.67,33.33,0.00,0.00,0.00
2026-01-04T10:26:30.942Z,0.95,11,6,10,0,0,0,40.74,22.22,37.04,0.00,0.00,0.00
2026-01-04T10:26:30.942Z,0.98,62,61,60,0,0,0,33.88,33.33,32.79,0.00,0.00,0.00
2026-01-04T10:26:30.942Z,0.985,62,61,60,0,0,0,33.88,33.33,32.79,0.00,0.00,0.00
2026-01-04T10:26:30.942Z,0.99,127,141,158,1,0,0,29.74,33.02,37.00,0.23,0.00,0.00
2026-01-04T10:26:30.942Z,0.995,128,141,158,1,0,0,29.91,32.94,36.92,0.23,0.00,0.00
2026-01-04T10:27:30.942Z,0.9,0,2,1,0,0,0,0.00,66.67,33.33,0.00,0.00,0.00
2026-01-04T10:27:30.942Z,0.95,11,6,10,0,0,0,40.74,22.22,37.04,0.00,0.00,0.00
2026-01-04T10:27:30.942Z,0.98,62,61,60,0,0,0,33.88,33.33,32.79,0.00,0.00,0.00
2026-01-04T10:27:30.942Z,0.985,62,61,60,0,0,0,33.88,33.33,32.79,0.00,0.00,0.00
2026-01-04T10:27:30.942Z,0.99,127,141,158,1,0,0,29.74,33.02,37.00,0.23,0.00,0.00
2026-01-04T10:27:30.942Z,0.995,128,141,158,1,0,0,29.91,32.94,36.92,0.23,0.00,0.00
2026-01-04T10:28:30.943Z,0.9,0,2,1,0,0,0,0.00,66.67,33.33,0.00,0.00,0.00
2026-01-04T10:28:30.943Z,0.95,11,6,10,0,0,0,40.74,22.22,37.04,0.00,0.00,0.00
2026-01-04T10:28:30.943Z,0.98,63,61,60,0,0,0,34.24,33.15,32.61,0.00,0.00,0.00
2026-01-04T10:28:30.943Z,0.985,63,61,60,0,0,0,34.24,33.15,32.61,0.00,0.00,0.00
2026-01-04T10:28:30.943Z,0.99,129,141,158,1,0,0,30.07,32.87,36.83,0.23,0.00,0.00
2026-01-04T10:28:30.943Z,0.995,130,141,158,1,0,0,30.23,32.79,36.74,0.23,0.00,0.00
2026-01-04T10:29:30.944Z,0.9,0,2,1,0,0,0,0.00,66.67,33.33,0.00,0.00,0.00
2026-01-04T10:29:30.944Z,0.95,11,6,10,0,0,0,40.74,22.22,37.04,0.00,0.00,0.00
2026-01-04T10:29:30.944Z,0.98,63,61,60,0,0,0,34.24,33.15,32.61,0.00,0.00,0.00
2026-01-04T10:29:30.944Z,0.985,63,61,60,0,0,0,34.24,33.15,32.61,0.00,0.00,0.00
2026-01-04T10:29:30.944Z,0.99,129,141,158,1,0,0,30.07,32.87,36.83,0.23,0.00,0.00
2026-01-04T10:29:30.944Z,0.995,130,141,158,1,0,0,30.23,32.79,36.74,0.23,0.00,0.00
2026-01-04T10:30:30.945Z,0.9,0,2,1,0,0,0,0.00,66.67,33.33,0.00,0.00,0.00
2026-01-04T10:30:30.945Z,0.95,11,6,10,0,0,0,40.74,22.22,37.04,0.00,0.00,0.00
2026-01-04T10:30:30.945Z,0.98,63,61,63,0,0,0,33.69,32.62,33.69,0.00,0.00,0.00
2026-01-04T10:30:30.945Z,0.985,63,61,63,0,0,0,33.69,32.62,33.69,0.00,0.00,0.00
2026-01-04T10:30:30.945Z,0.99,129,141,169,1,0,0,29.32,32.05,38.41,0.23,0.00,0.00
2026-01-04T10:30:30.945Z,0.995,130,141,169,1,0,0,29.48,31.97,38.32,0.23,0.00,0.00
2026-01-04T10:31:30.946Z,0.9,0,2,1,0,0,0,0.00,66.67,33.33,0.00,0.00,0.00
2026-01-04T10:31:30.946Z,0.95,11,6,10,0,0,0,40.74,22.22,37.04,0.00,0.00,0.00
2026-01-04T10:31:30.946Z,0.98,63,61,65,0,0,0,33.33,32.28,34.39,0.00,0.00,0.00
2026-01-04T10:31:30.946Z,0.985,63,61,65,0,0,0,33.33,32.28,34.39,0.00,0.00,0.00
2026-01-04T10:31:30.946Z,0.99,129,141,172,1,0,0,29.12,31.83,38.83,0.23,0.00,0.00
2026-01-04T10:31:30.946Z,0.995,130,141,172,1,0,0,29.28,31.76,38.74,0.23,0.00,0.00
2026-01-04T10:32:30.950Z,0.9,0,2,1,0,0,0,0.00,66.67,33.33,0.00,0.00,0.00
2026-01-04T10:32:30.950Z,0.95,11,6,10,0,0,0,40.74,22.22,37.04,0.00,0.00,0.00
2026-01-04T10:32:30.950Z,0.98,63,61,68,1,0,0,32.64,31.61,35.23,0.52,0.00,0.00
2026-01-04T10:32:30.950Z,0.985,63,61,68,1,0,0,32.64,31.61,35.23,0.52,0.00,0.00
2026-01-04T10:32:30.950Z,0.99,129,141,179,2,0,0,28.60,31.26,39.69,0.44,0.00,0.00
2026-01-04T10:32:30.950Z,0.995,130,141,179,2,0,0,28.76,31.19,39.60,0.44,0.00,0.00
2026-01-04T10:33:30.952Z,0.9,0,2,1,0,0,0,0.00,66.67,33.33,0.00,0.00,0.00
2026-01-04T10:33:30.952Z,0.95,11,6,10,0,0,0,40.74,22.22,37.04,0.00,0.00,0.00
2026-01-04T10:33:30.952Z,0.98,63,61,70,1,0,0,32.31,31.28,35.90,0.51,0.00,0.00
2026-01-04T10:33:30.952Z,0.985,63,61,70,1,0,0,32.31,31.28,35.90,0.51,0.00,0.00
2026-01-04T10:33:30.952Z,0.99,129,141,186,2,0,0,28.17,30.79,40.61,0.44,0.00,0.00
2026-01-04T10:33:30.952Z,0.995,130,141,186,2,0,0,28.32,30.72,40.52,0.44,0.00,0.00
2026-01-04T10:34:30.953Z,0.9,0,2,1,0,0,0,0.00,66.67,33.33,0.00,0.00,0.00
2026-01-04T10:34:30.953Z,0.95,11,6,10,0,0,0,40.74,22.22,37.04,0.00,0.00,0.00
2026-01-04T10:34:30.953Z,0.98,63,61,71,1,0,0,32.14,31.12,36.22,0.51,0.00,0.00
2026-01-04T10:34:30.953Z,0.985,63,61,71,1,0,0,32.14,31.12,36.22,0.51,0.00,0.00
2026-01-04T10:34:30.953Z,0.99,129,141,192,2,0,0,27.80,30.39,41.38,0.43,0.00,0.00
2026-01-04T10:34:30.953Z,0.995,130,141,192,2,0,0,27.96,30.32,41.29,0.43,0.00,0.00
2026-01-04T10:35:30.953Z,0.9,0,2,1,0,0,0,0.00,66.67,33.33,0.00,0.00,0.00
2026-01-04T10:35:30.953Z,0.95,11,6,10,0,0,0,40.74,22.22,37.04,0.00,0.00,0.00
2026-01-04T10:35:30.953Z,0.98,63,61,71,1,0,0,32.14,31.12,36.22,0.51,0.00,0.00
2026-01-04T10:35:30.953Z,0.985,63,61,71,1,0,0,32.14,31.12,36.22,0.51,0.00,0.00
2026-01-04T10:35:30.953Z,0.99,129,141,192,2,0,0,27.80,30.39,41.38,0.43,0.00,0.00
2026-01-04T10:35:30.953Z,0.995,130,141,192,2,0,0,27.96,30.32,41.29,0.43,0.00,0.00
2026-01-04T10:36:30.954Z,0.9,0,2,1,0,0,0,0.00,66.67,33.33,0.00,0.00,0.00
2026-01-04T10:36:30.954Z,0.95,11,6,10,0,0,0,40.74,22.22,37.04,0.00,0.00,0.00
2026-01-04T10:36:30.954Z,0.98,63,67,71,1,0,0,31.19,33.17,35.15,0.50,0.00,0.00
2026-01-04T10:36:30.954Z,0.985,63,67,71,1,0,0,31.19,33.17,35.15,0.50,0.00,0.00
2026-01-04T10:36:30.954Z,0.99,129,159,192,2,0,0,26.76,32.99,39.83,0.41,0.00,0.00
2026-01-04T10:36:30.954Z,0.995,130,159,192,2,0,0,26.92,32.92,39.75,0.41,0.00,0.00
2026-01-04T10:37:30.955Z,0.9,0,2,1,0,0,0,0.00,66.67,33.33,0.00,0.00,0.00
2026-01-04T10:37:30.955Z,0.95,11,6,10,0,0,0,40.74,22.22,37.04,0.00,0.00,0.00
2026-01-04T10:37:30.955Z,0.98,63,75,71,1,0,0,30.00,35.71,33.81,0.48,0.00,0.00
2026-01-04T10:37:30.955Z,0.985,63,75,71,1,0,0,30.00,35.71,33.81,0.48,0.00,0.00
2026-01-04T10:37:30.955Z,0.99,129,179,192,3,0,0,25.65,35.59,38.17,0.60,0.00,0.00
2026-01-04T10:37:30.955Z,0.995,130,179,192,3,0,0,25.79,35.52,38.10,0.60,0.00,0.00
2026-01-04T10:38:30.955Z,0.9,0,2,1,0,0,0,0.00,66.67,33.33,0.00,0.00,0.00
2026-01-04T10:38:30.955Z,0.95,11,6,10,0,0,0,40.74,22.22,37.04,0.00,0.00,0.00
2026-01-04T10:38:30.955Z,0.98,63,78,71,1,0,0,29.58,36.62,33.33,0.47,0.00,0.00
2026-01-04T10:38:30.955Z,0.985,63,78,71,1,0,0,29.58,36.62,33.33,0.47,0.00,0.00
2026-01-04T10:38:30.955Z,0.99,129,191,192,3,0,0,25.05,37.09,37.28,0.58,0.00,0.00
2026-01-04T10:38:30.955Z,0.995,130,191,192,3,0,0,25.19,37.02,37.21,0.58,0.00,0.00
2026-01-04T10:39:30.956Z,0.9,0,2,1,0,0,0,0.00,66.67,33.33,0.00,0.00,0.00
2026-01-04T10:39:30.956Z,0.95,11,7,10,0,0,0,39.29,25.00,35.71,0.00,0.00,0.00
2026-01-04T10:39:30.956Z,0.98,63,79,71,1,0,0,29.44,36.92,33.18,0.47,0.00,0.00
2026-01-04T10:39:30.956Z,0.985,63,79,71,1,0,0,29.44,36.92,33.18,0.47,0.00,0.00
2026-01-04T10:39:30.956Z,0.99,129,193,192,3,0,0,24.95,37.33,37.14,0.58,0.00,0.00
2026-01-04T10:39:30.956Z,0.995,130,193,192,3,0,0,25.10,37.26,37.07,0.58,0.00,0.00
2026-01-04T10:40:30.956Z,0.9,0,2,1,0,0,0,0.00,66.67,33.33,0.00,0.00,0.00
2026-01-04T10:40:30.956Z,0.95,11,7,10,0,0,0,39.29,25.00,35.71,0.00,0.00,0.00
2026-01-04T10:40:30.956Z,0.98,63,79,71,1,0,0,29.44,36.92,33.18,0.47,0.00,0.00
2026-01-04T10:40:30.956Z,0.985,63,79,71,1,0,0,29.44,36.92,33.18,0.47,0.00,0.00
2026-01-04T10:40:30.956Z,0.99,129,193,192,3,0,0,24.95,37.33,37.14,0.58,0.00,0.00
2026-01-04T10:40:30.956Z,0.995,130,193,192,3,0,0,25.10,37.26,37.07,0.58,0.00,0.00
2026-01-04T10:41:30.957Z,0.9,0,2,1,0,0,0,0.00,66.67,33.33,0.00,0.00,0.00
2026-01-04T10:41:30.957Z,0.95,11,7,10,0,0,0,39.29,25.00,35.71,0.00,0.00,0.00
2026-01-04T10:41:30.957Z,0.98,66,79,71,1,0,0,30.41,36.41,32.72,0.46,0.00,0.00
2026-01-04T10:41:30.957Z,0.985,66,79,71,1,0,0,30.41,36.41,32.72,0.46,0.00,0.00
2026-01-04T10:41:30.957Z,0.99,133,193,192,3,0,0,25.53,37.04,36.85,0.58,0.00,0.00
2026-01-04T10:41:30.957Z,0.995,134,193,192,3,0,0,25.67,36.97,36.78,0.57,0.00,0.00
2026-01-04T10:42:30.958Z,0.9,0,2,1,0,0,0,0.00,66.67,33.33,0.00,0.00,0.00
2026-01-04T10:42:30.958Z,0.95,11,7,10,0,0,0,39.29,25.00,35.71,0.00,0.00,0.00
2026-01-04T10:42:30.958Z,0.98,73,79,71,1,0,0,32.59,35.27,31.70,0.45,0.00,0.00
2026-01-04T10:42:30.958Z,0.985,73,79,71,1,0,0,32.59,35.27,31.70,0.45,0.00,0.00
2026-01-04T10:42:30.958Z,0.99,145,193,192,3,0,0,27.20,36.21,36.02,0.56,0.00,0.00
2026-01-04T10:42:30.958Z,0.995,146,193,192,3,0,0,27.34,36.14,35.96,0.56,0.00,0.00
2026-01-04T10:43:30.958Z,0.9,0,2,1,0,0,0,0.00,66.67,33.33,0.00,0.00,0.00
2026-01-04T10:43:30.958Z,0.95,11,7,10,0,0,0,39.29,25.00,35.71,0.00,0.00,0.00
2026-01-04T10:43:30.958Z,0.98,75,79,71,1,0,0,33.19,34.96,31.42,0.44,0.00,0.00
2026-01-04T10:43:30.958Z,0.985,75,79,71,1,0,0,33.19,34.96,31.42,0.44,0.00,0.00
2026-01-04T10:43:30.958Z,0.99,149,193,192,3,0,0,27.75,35.94,35.75,0.56,0.00,0.00
2026-01-04T10:43:30.958Z,0.995,150,193,192,3,0,0,27.88,35.87,35.69,0.56,0.00,0.00
2026-01-04T10:44:30.959Z,0.9,0,2,1,0,0,0,0.00,66.67,33.33,0.00,0.00,0.00
2026-01-04T10:44:30.959Z,0.95,11,7,10,0,0,0,39.29,25.00,35.71,0.00,0.00,0.00
2026-01-04T10:44:30.959Z,0.98,75,79,71,1,0,0,33.19,34.96,31.42,0.44,0.00,0.00
2026-01-04T10:44:30.959Z,0.985,75,79,71,1,0,0,33.19,34.96,31.42,0.44,0.00,0.00
2026-01-04T10:44:30.959Z,0.99,150,193,192,3,0,0,27.88,35.87,35.69,0.56,0.00,0.00
2026-01-04T10:44:30.959Z,0.995,151,193,192,3,0,0,28.01,35.81,35.62,0.56,0.00,0.00
2026-01-04T10:45:30.960Z,0.9,0,2,1,0,0,0,0.00,66.67,33.33,0.00,0.00,0.00
2026-01-04T10:45:30.960Z,0.95,11,7,10,0,0,0,39.29,25.00,35.71,0.00,0.00,0.00
2026-01-04T10:45:30.960Z,0.98,75,79,73,1,0,0,32.89,34.65,32.02,0.44,0.00,0.00
2026-01-04T10:45:30.960Z,0.985,75,79,73,1,0,0,32.89,34.65,32.02,0.44,0.00,0.00
2026-01-04T10:45:30.960Z,0.99,150,193,199,4,0,0,27.47,35.35,36.45,0.73,0.00,0.00
2026-01-04T10:45:30.960Z,0.995,151,193,199,4,0,0,27.61,35.28,36.38,0.73,0.00,0.00
2026-01-04T10:46:30.961Z,0.9,0,2,1,0,0,0,0.00,66.67,33.33,0.00,0.00,0.00
2026-01-04T10:46:30.961Z,0.95,11,7,10,0,0,0,39.29,25.00,35.71,0.00,0.00,0.00
2026-01-04T10:46:30.961Z,0.98,75,79,76,1,0,0,32.47,34.20,32.90,0.43,0.00,0.00
2026-01-04T10:46:30.961Z,0.985,75,79,76,1,0,0,32.47,34.20,32.90,0.43,0.00,0.00
2026-01-04T10:46:30.961Z,0.99,150,193,206,4,0,0,27.12,34.90,37.25,0.72,0.00,0.00
2026-01-04T10:46:30.961Z,0.995,151,193,206,4,0,0,27.26,34.84,37.18,0.72,0.00,0.00
2026-01-04T10:47:30.961Z,0.9,0,2,1,0,0,0,0.00,66.67,33.33,0.00,0.00,0.00
2026-01-04T10:47:30.961Z,0.95,11,7,12,0,0,0,36.67,23.33,40.00,0.00,0.00,0.00
2026-01-04T10:47:30.961Z,0.98,75,79,87,1,0,0,30.99,32.64,35.95,0.41,0.00,0.00
2026-01-04T10:47:30.961Z,0.985,75,79,87,1,0,0,30.99,32.64,35.95,0.41,0.00,0.00
2026-01-04T10:47:30.961Z,0.99,150,193,222,4,0,0,26.36,33.92,39.02,0.70,0.00,0.00
2026-01-04T10:47:30.961Z,0.995,151,193,222,4,0,0,26.49,33.86,38.95,0.70,0.00,0.00
2026-01-04T10:48:30.962Z,0.9,0,2,1,0,0,0,0.00,66.67,33.33,0.00,0.00,0.00
2026-01-04T10:48:30.962Z,0.95,11,7,12,0,0,0,36.67,23.33,40.00,0.00,0.00,0.00
2026-01-04T10:48:30.962Z,0.98,75,79,92,1,0,0,30.36,31.98,37.25,0.40,0.00,0.00
2026-01-04T10:48:30.962Z,0.985,75,79,92,1,0,0,30.36,31.98,37.25,0.40,0.00,0.00
2026-01-04T10:48:30.962Z,0.99,150,193,236,4,0,0,25.73,33.10,40.48,0.69,0.00,0.00
2026-01-04T10:48:30.962Z,0.995,151,193,236,4,0,0,25.86,33.05,40.41,0.68,0.00,0.00
2026-01-04T10:49:30.963Z,0.9,0,2,1,0,0,0,0.00,66.67,33.33,0.00,0.00,0.00
2026-01-04T10:49:30.963Z,0.95,11,7,12,0,0,0,36.67,23.33,40.00,0.00,0.00,0.00
2026-01-04T10:49:30.963Z,0.98,75,79,92,1,0,0,30.36,31.98,37.25,0.40,0.00,0.00
2026-01-04T10:49:30.963Z,0.985,75,79,92,1,0,0,30.36,31.98,37.25,0.40,0.00,0.00
2026-01-04T10:49:30.963Z,0.99,150,193,236,4,0,0,25.73,33.10,40.48,0.69,0.00,0.00
2026-01-04T10:49:30.963Z,0.995,151,193,236,4,0,0,25.86,33.05,40.41,0.68,0.00,0.00
2026-01-04T10:50:30.963Z,0.9,0,2,1,0,0,0,0.00,66.67,33.33,0.00,0.00,0.00
